,Temperature (K),Volume (angstrom^3),C5 Number,C5 Loading
1442,383.0,1398101.3333333333,8.0,7.9986225
1443,383.0,1398101.3333333333,8.0,7.9992383333333335
1444,383.0,1398101.3333333333,8.0,7.999513333333333
1445,383.0,1398101.3333333333,8.0,7.999513333333333
1446,383.0,1398101.3333333333,8.0,7.999571666666667
1447,383.0,1398101.3333333333,8.0,7.999724166666667
1448,383.0,1398101.3333333333,8.0,7.998584166666666
1449,383.0,1398101.3333333333,8.0,7.999115833333334
1450,383.0,1398101.3333333333,8.0,7.999823333333333
1451,383.0,1398101.3333333333,8.0,7.99935
1452,383.0,1398101.3333333333,8.0,7.999244999999999
1453,383.0,1398101.3333333333,8.0,7.999874166666667
1454,383.0,1398101.3333333333,8.0,7.997346666666666
1455,383.0,1398101.3333333333,8.0,7.9987224999999995
1456,383.0,1398101.3333333333,8.0,7.999834166666666
1457,383.0,1398101.3333333333,8.0,7.999701666666667
1458,383.0,1398101.3333333333,8.0,7.9994983333333325
1459,383.0,1398101.3333333333,8.0,7.999725833333333
1460,383.0,1398101.3333333333,8.0,7.999171666666666
1461,383.0,1398101.3333333333,8.0,7.999554166666666
1462,383.0,1398101.3333333333,8.0,7.9992608333333335
1463,383.0,1398101.3333333333,8.0,7.998398333333333
1464,383.0,1398101.3333333333,8.0,7.9989375
1465,383.0,1398101.3333333333,8.0,7.9994941666666675
1466,383.0,1398101.3333333333,8.0,7.9997875
1467,383.0,1398101.3333333333,8.0,7.999246666666667
1468,383.0,1398101.3333333333,8.0,7.99972
1469,383.0,1398101.3333333333,8.0,7.998024999999999
1470,383.0,1398101.3333333333,8.0,7.999813333333333
1471,383.0,1398101.3333333333,8.0,7.998400833333334
1472,383.0,11184810.666666666,8.0,7.9947341666666665
1473,383.0,11184810.666666666,8.0,7.9989091666666665
1474,383.0,11184810.666666666,8.0,7.9981800000000005
1475,383.0,11184810.666666666,8.0,7.99755
1476,383.0,11184810.666666666,8.0,7.996105
1477,383.0,11184810.666666666,8.0,7.997705833333334
1478,383.0,11184810.666666666,8.0,7.998799166666667
1479,383.0,11184810.666666666,8.0,7.9971825
1480,383.0,11184810.666666666,8.0,7.998881666666667
1481,383.0,11184810.666666666,8.0,7.996935000000001
1482,383.0,11184810.666666666,8.0,7.995316666666667
1483,383.0,11184810.666666666,8.0,7.996146666666667
1484,383.0,11184810.666666666,8.0,7.9990225
1485,383.0,11184810.666666666,8.0,7.9983675000000005
1486,383.0,11184810.666666666,8.0,7.98892
1487,383.0,11184810.666666666,8.0,7.996079166666667
1488,383.0,11184810.666666666,8.0,7.9992858333333325
1489,383.0,11184810.666666666,8.0,7.989341666666667
1490,383.0,11184810.666666666,8.0,7.9909083333333335
1491,383.0,11184810.666666666,8.0,7.997301666666666
1492,383.0,11184810.666666666,8.0,7.994175833333333
1493,383.0,11184810.666666666,8.0,7.997427500000001
1494,383.0,11184810.666666666,8.0,7.9987925
1495,383.0,11184810.666666666,8.0,7.994165
1496,383.0,11184810.666666666,8.0,7.9979016666666665
1497,383.0,11184810.666666666,8.0,7.986104999999999
1498,383.0,11184810.666666666,8.0,7.998313333333333
1499,383.0,11184810.666666666,8.0,7.9962275
1500,383.0,11184810.666666666,8.0,7.9913533333333335
1501,383.0,11184810.666666666,8.0,7.9959925
1502,383.0,11184810.666666666,8.0,7.9970791666666665
1503,383.0,11184810.666666666,8.0,7.985025833333334
1504,383.0,174762.66666666666,8.0,7.999951666666667
1505,383.0,174762.66666666666,8.0,7.999996666666667
1506,383.0,174762.66666666666,8.0,7.999500833333333
1507,383.0,174762.66666666666,8.0,8.0
1508,383.0,174762.66666666666,8.0,8.0
1509,383.0,174762.66666666666,8.0,7.999945833333334
1510,383.0,174762.66666666666,8.0,8.0
1511,383.0,174762.66666666666,8.0,7.999996666666667
1512,383.0,174762.66666666666,8.0,8.0
1513,383.0,174762.66666666666,8.0,7.99999
1514,383.0,174762.66666666666,8.0,8.0
1515,383.0,174762.66666666666,8.0,8.0
1516,383.0,174762.66666666666,8.0,7.999901666666666
1517,383.0,174762.66666666666,8.0,7.999993333333333
1518,383.0,174762.66666666666,8.0,8.0
1519,383.0,174762.66666666666,8.0,7.999972499999999
1520,383.0,174762.66666666666,8.0,7.9999866666666675
1521,383.0,174762.66666666666,8.0,7.999965833333333
1522,383.0,174762.66666666666,8.0,8.0
1523,383.0,174762.66666666666,8.0,7.999789166666667
1524,383.0,174762.66666666666,8.0,8.0
1525,383.0,174762.66666666666,8.0,8.0
1526,383.0,174762.66666666666,8.0,7.999996666666667
1527,383.0,174762.66666666666,8.0,7.999985833333334
1528,383.0,174762.66666666666,8.0,7.9998775
1529,383.0,174762.66666666666,8.0,7.9997775
1530,383.0,174762.66666666666,8.0,8.0
1531,383.0,174762.66666666666,8.0,8.0
1532,383.0,174762.66666666666,8.0,7.99999
1533,383.0,174762.66666666666,8.0,7.999925
1534,383.0,174762.66666666666,8.0,7.999937500000001
1535,383.0,174762.66666666666,8.0,8.0
1536,413.0,89478485.33333333,8.0,7.580806666666667
1537,413.0,89478485.33333333,8.0,7.619828333333333
1538,413.0,89478485.33333333,8.0,7.6603425
1539,413.0,89478485.33333333,8.0,7.52058
1540,413.0,89478485.33333333,8.0,7.464293333333334
1541,413.0,89478485.33333333,8.0,7.623221666666667
1542,413.0,89478485.33333333,8.0,7.602104166666667
1543,413.0,89478485.33333333,8.0,7.555695
1544,413.0,89478485.33333333,8.0,7.5653524999999995
1545,413.0,89478485.33333333,8.0,7.627933333333334
1546,413.0,89478485.33333333,8.0,7.613168333333333
1547,413.0,89478485.33333333,8.0,7.6144525
1548,413.0,89478485.33333333,8.0,7.550915833333334
1549,413.0,89478485.33333333,8.0,7.652851666666667
1550,413.0,89478485.33333333,8.0,7.5984475
1551,413.0,89478485.33333333,8.0,7.484402500000001
1552,413.0,89478485.33333333,8.0,7.565758333333334
1553,413.0,89478485.33333333,8.0,7.5826825
1554,413.0,89478485.33333333,8.0,7.677801666666666
1555,413.0,89478485.33333333,8.0,7.5187625
1556,413.0,89478485.33333333,8.0,7.556029166666666
1557,413.0,89478485.33333333,8.0,7.5288525
1558,413.0,89478485.33333333,8.0,7.511331666666667
1559,413.0,89478485.33333333,8.0,7.713886666666667
1560,413.0,89478485.33333333,8.0,7.605084166666667
1561,413.0,89478485.33333333,8.0,7.5858775
1562,413.0,89478485.33333333,8.0,7.66066
1563,413.0,89478485.33333333,8.0,7.5699700000000005
1564,413.0,89478485.33333333,8.0,7.549888333333333
1565,413.0,89478485.33333333,8.0,7.5620166666666675
1566,413.0,89478485.33333333,8.0,7.631630833333333
1567,413.0,89478485.33333333,8.0,7.602056666666667
1568,413.0,2932031007402.6665,8.0,0.0010415325
1569,413.0,2932031007402.6665,8.0,0.0009577725
1570,413.0,2932031007402.6665,8.0,0.0009129575
1571,413.0,2932031007402.6665,8.0,0.0009436483333333333
1572,413.0,2932031007402.6665,8.0,0.0008573458333333332
1573,413.0,2932031007402.6665,8.0,0.0010165166666666666
1574,413.0,2932031007402.6665,8.0,0.0009999433333333335
1575,413.0,2932031007402.6665,8.0,0.0011133766666666667
1576,413.0,2932031007402.6665,8.0,0.0009909558333333333
1577,413.0,2932031007402.6665,8.0,0.0008978266666666666
1578,413.0,2932031007402.6665,8.0,0.0010301908333333334
1579,413.0,2932031007402.6665,8.0,0.0009436825
1580,413.0,2932031007402.6665,8.0,0.000982
1581,413.0,2932031007402.6665,8.0,0.0010512675
1582,413.0,2932031007402.6665,8.0,0.0009091041666666667
1583,413.0,2932031007402.6665,8.0,0.00098789
1584,413.0,2932031007402.6665,8.0,0.0009584216666666667
1585,413.0,2932031007402.6665,8.0,0.0008608666666666667
1586,413.0,2932031007402.6665,8.0,0.0008199643333333333
1587,413.0,2932031007402.6665,8.0,0.0008954816666666667
1588,413.0,2932031007402.6665,8.0,0.0009403808333333334
1589,413.0,2932031007402.6665,8.0,0.0009809283333333332
1590,413.0,2932031007402.6665,8.0,0.0009248191666666666
1591,413.0,2932031007402.6665,8.0,0.0009719316666666667
1592,413.0,2932031007402.6665,8.0,0.0008548291666666667
1593,413.0,2932031007402.6665,8.0,0.0009586766666666666
1594,413.0,2932031007402.6665,8.0,0.0009258066666666667
1595,413.0,2932031007402.6665,8.0,0.0009589233333333332
1596,413.0,2932031007402.6665,8.0,0.0010517275
1597,413.0,2932031007402.6665,8.0,0.0009566458333333333
1598,413.0,2932031007402.6665,8.0,0.0009558791666666667
1599,413.0,2932031007402.6665,8.0,0.0009657066666666666
1600,413.0,23456248059221.332,8.0,0.00013533341666666665
1601,413.0,23456248059221.332,8.0,0.00011391633333333335
1602,413.0,23456248059221.332,8.0,0.00014585558333333334
1603,413.0,23456248059221.332,8.0,0.00010876275000000001
1604,413.0,23456248059221.332,8.0,0.00012397099999999998
1605,413.0,23456248059221.332,8.0,0.00013323800000000001
1606,413.0,23456248059221.332,8.0,0.00013604591666666667
1607,413.0,23456248059221.332,8.0,0.00012218433333333333
1608,413.0,23456248059221.332,8.0,0.00013517166666666668
1609,413.0,23456248059221.332,8.0,0.00012731825
1610,413.0,23456248059221.332,8.0,0.00011869308333333334
1611,413.0,23456248059221.332,8.0,8.901991666666665e-05
1612,413.0,23456248059221.332,8.0,8.461666666666667e-05
1613,413.0,23456248059221.332,8.0,9.974491666666666e-05
1614,413.0,23456248059221.332,8.0,0.00011150916666666667
1615,413.0,23456248059221.332,8.0,0.00016028383333333333
1616,413.0,23456248059221.332,8.0,0.0001439445
1617,413.0,23456248059221.332,8.0,0.00013167075
1618,413.0,23456248059221.332,8.0,9.66495e-05
1619,413.0,23456248059221.332,8.0,0.00011865208333333335
1620,413.0,23456248059221.332,8.0,0.00012044433333333332
1621,413.0,23456248059221.332,8.0,9.917258333333333e-05
1622,413.0,23456248059221.332,8.0,0.00012389208333333333
1623,413.0,23456248059221.332,8.0,0.00016917608333333334
1624,413.0,23456248059221.332,8.0,7.360054166666667e-05
1625,413.0,23456248059221.332,8.0,8.990733333333334e-05
1626,413.0,23456248059221.332,8.0,0.00015232666666666666
1627,413.0,23456248059221.332,8.0,0.00012165975000000001
1628,413.0,23456248059221.332,8.0,0.00015299658333333335
1629,413.0,23456248059221.332,8.0,0.0001239605
1630,413.0,23456248059221.332,8.0,0.00013528141666666667
1631,413.0,23456248059221.332,8.0,0.00011995991666666667
1632,413.0,174762.66666666666,8.0,7.9985825
1633,413.0,174762.66666666666,8.0,7.995631666666667
1634,413.0,174762.66666666666,8.0,7.997680833333334
1635,413.0,174762.66666666666,8.0,7.998169166666667
1636,413.0,174762.66666666666,8.0,7.997491666666666
1637,413.0,174762.66666666666,8.0,7.995669166666667
1638,413.0,174762.66666666666,8.0,7.999384166666666
1639,413.0,174762.66666666666,8.0,7.998355
1640,413.0,174762.66666666666,8.0,7.9984158333333335
1641,413.0,174762.66666666666,8.0,7.9990375
1642,413.0,174762.66666666666,8.0,7.998495833333333
1643,413.0,174762.66666666666,8.0,7.9958475
1644,413.0,174762.66666666666,8.0,7.993949166666667
1645,413.0,174762.66666666666,8.0,7.9963075
1646,413.0,174762.66666666666,8.0,7.9981875
1647,413.0,174762.66666666666,8.0,7.998621666666666
1648,413.0,174762.66666666666,8.0,7.998896666666667
1649,413.0,174762.66666666666,8.0,7.9970925
1650,413.0,174762.66666666666,8.0,7.996959166666667
1651,413.0,174762.66666666666,8.0,7.998575833333334
1652,413.0,174762.66666666666,8.0,7.999032499999999
1653,413.0,174762.66666666666,8.0,7.997844166666667
1654,413.0,174762.66666666666,8.0,7.999740833333333
1655,413.0,174762.66666666666,8.0,7.99861
1656,413.0,174762.66666666666,8.0,7.9978925
1657,413.0,174762.66666666666,8.0,7.99875
1658,413.0,174762.66666666666,8.0,7.998911666666667
1659,413.0,174762.66666666666,8.0,7.998912499999999
1660,413.0,174762.66666666666,8.0,7.99825
1661,413.0,174762.66666666666,8.0,7.9994966666666665
1662,413.0,174762.66666666666,8.0,7.996046666666667
1663,413.0,174762.66666666666,8.0,7.99885
1664,413.0,11184810.666666666,8.0,7.935945
1665,413.0,11184810.666666666,8.0,7.942496666666667
1666,413.0,11184810.666666666,8.0,7.91363
1667,413.0,11184810.666666666,8.0,7.899099166666667
1668,413.0,11184810.666666666,8.0,7.9325608333333335
1669,413.0,11184810.666666666,8.0,7.939144166666666
1670,413.0,11184810.666666666,8.0,7.9223766666666675
1671,413.0,11184810.666666666,8.0,7.860726666666667
1672,413.0,11184810.666666666,8.0,7.939545833333334
1673,413.0,11184810.666666666,8.0,7.9379825
1674,413.0,11184810.666666666,8.0,7.9032374999999995
1675,413.0,11184810.666666666,8.0,7.955498333333334
1676,413.0,11184810.666666666,8.0,7.837595
1677,413.0,11184810.666666666,8.0,7.92896
1678,413.0,11184810.666666666,8.0,7.943195833333333
1679,413.0,11184810.666666666,8.0,7.913723333333333
1680,413.0,11184810.666666666,8.0,7.906503333333333
1681,413.0,11184810.666666666,8.0,7.950757500000001
1682,413.0,11184810.666666666,8.0,7.931344166666666
1683,413.0,11184810.666666666,8.0,7.923451666666666
1684,413.0,11184810.666666666,8.0,7.890228333333333
1685,413.0,11184810.666666666,8.0,7.913421666666667
1686,413.0,11184810.666666666,8.0,7.9410175
1687,413.0,11184810.666666666,8.0,7.9097175
1688,413.0,11184810.666666666,8.0,7.884658333333333
1689,413.0,11184810.666666666,8.0,7.944056666666667
1690,413.0,11184810.666666666,8.0,7.8451725
1691,413.0,11184810.666666666,8.0,7.904673333333334
1692,413.0,11184810.666666666,8.0,7.917863333333333
1693,413.0,11184810.666666666,8.0,7.932220833333333
1694,413.0,11184810.666666666,8.0,7.951704166666667
1695,413.0,11184810.666666666,8.0,7.944328333333334
1696,413.0,1398101.3333333333,8.0,7.988820833333333
1697,413.0,1398101.3333333333,8.0,7.9870591666666675
1698,413.0,1398101.3333333333,8.0,7.988264999999999
1699,413.0,1398101.3333333333,8.0,7.98514
1700,413.0,1398101.3333333333,8.0,7.983742500000001
1701,413.0,1398101.3333333333,8.0,7.973164166666667
1702,413.0,1398101.3333333333,8.0,7.9907916666666665
1703,413.0,1398101.3333333333,8.0,7.988899166666666
1704,413.0,1398101.3333333333,8.0,7.988343333333333
1705,413.0,1398101.3333333333,8.0,7.980059166666667
1706,413.0,1398101.3333333333,8.0,7.9826733333333335
1707,413.0,1398101.3333333333,8.0,7.9945275
1708,413.0,1398101.3333333333,8.0,7.982263333333333
1709,413.0,1398101.3333333333,8.0,7.965530833333333
1710,413.0,1398101.3333333333,8.0,7.993448333333333
1711,413.0,1398101.3333333333,8.0,7.992986666666667
1712,413.0,1398101.3333333333,8.0,7.993431666666667
1713,413.0,1398101.3333333333,8.0,7.987916666666667
1714,413.0,1398101.3333333333,8.0,7.98435
1715,413.0,1398101.3333333333,8.0,7.989535833333334
1716,413.0,1398101.3333333333,8.0,7.9936725
1717,413.0,1398101.3333333333,8.0,7.986553333333333
1718,413.0,1398101.3333333333,8.0,7.991391666666666
1719,413.0,1398101.3333333333,8.0,7.961373333333333
1720,413.0,1398101.3333333333,8.0,7.983646666666666
1721,413.0,1398101.3333333333,8.0,7.981449166666667
1722,413.0,1398101.3333333333,8.0,7.985705
1723,413.0,1398101.3333333333,8.0,7.987835833333333
1724,413.0,1398101.3333333333,8.0,7.988031666666667
1725,413.0,1398101.3333333333,8.0,7.988291666666666
1726,413.0,1398101.3333333333,8.0,7.980575000000001
1727,413.0,1398101.3333333333,8.0,7.984471666666667
1728,413.0,1152.0,8.0,8.0
1729,413.0,1152.0,8.0,7.999965833333333
1730,413.0,1152.0,8.0,7.9999625
1731,413.0,1152.0,8.0,8.0
1732,413.0,1152.0,8.0,8.0
1733,413.0,1152.0,8.0,8.0
1734,413.0,1152.0,8.0,8.0
1735,413.0,1152.0,8.0,8.0
1736,413.0,1152.0,8.0,7.999979166666667
1737,413.0,1152.0,8.0,8.0
1738,413.0,1152.0,8.0,7.999958333333333
1739,413.0,1152.0,8.0,7.999965833333333
1740,413.0,1152.0,8.0,7.999965833333333
1741,413.0,1152.0,8.0,8.0
1742,413.0,1152.0,8.0,8.0
1743,413.0,1152.0,8.0,8.0
1744,413.0,1152.0,8.0,8.0
1745,413.0,1152.0,8.0,8.0
1746,413.0,1152.0,8.0,7.999993333333333
1747,413.0,1152.0,8.0,7.999965833333333
1748,413.0,1152.0,8.0,8.0
1749,413.0,1152.0,8.0,8.0
1750,413.0,1152.0,8.0,8.0
1751,413.0,1152.0,8.0,8.0
1752,413.0,1152.0,8.0,8.0
1753,413.0,1152.0,8.0,8.0
1754,413.0,1152.0,8.0,8.0
1755,413.0,1152.0,8.0,8.0
1756,413.0,1152.0,8.0,7.999982500000001
1757,413.0,1152.0,8.0,8.0
1758,413.0,1152.0,8.0,8.0
1759,413.0,1152.0,8.0,8.0
1760,413.0,5726623061.333333,8.0,0.8109014999999999
1761,413.0,5726623061.333333,8.0,0.9063374999999999
1762,413.0,5726623061.333333,8.0,1.0055733333333332
1763,413.0,5726623061.333333,8.0,0.8037489999999999
1764,413.0,5726623061.333333,8.0,0.8484083333333333
1765,413.0,5726623061.333333,8.0,0.9266175
1766,413.0,5726623061.333333,8.0,0.7946566666666667
1767,413.0,5726623061.333333,8.0,0.9314058333333333
1768,413.0,5726623061.333333,8.0,0.8142553333333334
1769,413.0,5726623061.333333,8.0,0.7615415833333333
1770,413.0,5726623061.333333,8.0,0.8034880833333333
1771,413.0,5726623061.333333,8.0,0.8187994166666667
1772,413.0,5726623061.333333,8.0,0.7525396666666667
1773,413.0,5726623061.333333,8.0,0.8498783333333333
1774,413.0,5726623061.333333,8.0,0.7700915833333334
1775,413.0,5726623061.333333,8.0,0.7922231666666667
1776,413.0,5726623061.333333,8.0,0.7518175
1777,413.0,5726623061.333333,8.0,0.7853119999999999
1778,413.0,5726623061.333333,8.0,0.79045325
1779,413.0,5726623061.333333,8.0,0.8484525
1780,413.0,5726623061.333333,8.0,0.7972704166666666
1781,413.0,5726623061.333333,8.0,0.8652341666666666
1782,413.0,5726623061.333333,8.0,0.8408766666666666
1783,413.0,5726623061.333333,8.0,0.7567778333333334
1784,413.0,5726623061.333333,8.0,0.73685225
1785,413.0,5726623061.333333,8.0,0.8933741666666667
1786,413.0,5726623061.333333,8.0,0.8011758333333333
1787,413.0,5726623061.333333,8.0,0.8231485833333334
1788,413.0,5726623061.333333,8.0,0.8185803333333334
1789,413.0,5726623061.333333,8.0,0.8683299999999999
1790,413.0,5726623061.333333,8.0,0.8900283333333333
1791,413.0,5726623061.333333,8.0,0.95078
1792,413.0,187649984473770.66,8.0,2.4385825e-05
1793,413.0,187649984473770.66,8.0,1.4302466666666667e-05
1794,413.0,187649984473770.66,8.0,1.4217066666666668e-05
1795,413.0,187649984473770.66,8.0,6.962139999999999e-06
1796,413.0,187649984473770.66,8.0,7.069935833333333e-06
1797,413.0,187649984473770.66,8.0,1.4217066666666668e-05
1798,413.0,187649984473770.66,8.0,1.7774366666666667e-05
1799,413.0,187649984473770.66,8.0,3.590251666666667e-06
1800,413.0,187649984473770.66,8.0,1.7612083333333334e-05
1801,413.0,187649984473770.66,8.0,1.7775883333333334e-05
1802,413.0,187649984473770.66,8.0,2.1402274999999998e-05
1803,413.0,187649984473770.66,8.0,1.0774933333333333e-05
1804,413.0,187649984473770.66,8.0,1.0669166666666668e-05
1805,413.0,187649984473770.66,8.0,1.0499791666666666e-05
1806,413.0,187649984473770.66,8.0,1.0438850000000001e-05
1807,413.0,187649984473770.66,8.0,7.0726358333333334e-06
1808,413.0,187649984473770.66,8.0,2.1034916666666664e-05
1809,413.0,187649984473770.66,8.0,1.4006191666666668e-05
1810,413.0,187649984473770.66,8.0,1.3997958333333334e-05
1811,413.0,187649984473770.66,8.0,7.183598333333334e-06
1812,413.0,187649984473770.66,8.0,3.55639e-06
1813,413.0,187649984473770.66,8.0,1.7762241666666666e-05
1814,413.0,187649984473770.66,8.0,2.4528358333333335e-05
1815,413.0,187649984473770.66,8.0,2.1101499999999998e-05
1816,413.0,187649984473770.66,8.0,1.4165108333333334e-05
1817,413.0,187649984473770.66,8.0,1.0563675e-05
1818,413.0,187649984473770.66,8.0,1.7763758333333332e-05
1819,413.0,187649984473770.66,8.0,1.7691349999999998e-05
1820,413.0,187649984473770.66,8.0,2.4752124999999998e-05
1821,413.0,187649984473770.66,8.0,1.0660075e-05
1822,413.0,187649984473770.66,8.0,2.451495e-05
1823,413.0,187649984473770.66,8.0,1.4142875e-05
1824,413.0,9216.0,8.0,7.999883333333333
1825,413.0,9216.0,8.0,7.999935833333333
1826,413.0,9216.0,8.0,7.999924166666666
1827,413.0,9216.0,8.0,7.999945
1828,413.0,9216.0,8.0,7.999982500000001
1829,413.0,9216.0,8.0,7.9999150000000006
1830,413.0,9216.0,8.0,7.999951666666667
1831,413.0,9216.0,8.0,7.999874166666667
1832,413.0,9216.0,8.0,7.99999
1833,413.0,9216.0,8.0,7.999841666666666
1834,413.0,9216.0,8.0,7.9999075
1835,413.0,9216.0,8.0,7.9998941666666665
1836,413.0,9216.0,8.0,8.0
1837,413.0,9216.0,8.0,7.999837500000001
1838,413.0,9216.0,8.0,7.9973341666666675
1839,413.0,9216.0,8.0,7.99991
1840,413.0,9216.0,8.0,7.9996141666666665
1841,413.0,9216.0,8.0,7.999996666666667
1842,413.0,9216.0,8.0,7.999972499999999
1843,413.0,9216.0,8.0,7.999910833333334
1844,413.0,9216.0,8.0,7.999938333333334
1845,413.0,9216.0,8.0,7.9998625
1846,413.0,9216.0,8.0,7.999906666666667
1847,413.0,9216.0,8.0,7.9999
1848,413.0,9216.0,8.0,7.99999
1849,413.0,9216.0,8.0,8.0
1850,413.0,9216.0,8.0,7.9998483333333334
1851,413.0,9216.0,8.0,7.9999325
1852,413.0,9216.0,8.0,7.999882499999999
1853,413.0,9216.0,8.0,7.999690833333333
1854,413.0,9216.0,8.0,7.9999525
1855,413.0,9216.0,8.0,7.9998125
1856,413.0,45812984490.666664,8.0,0.07048503333333334
1857,413.0,45812984490.666664,8.0,0.07117281666666667
1858,413.0,45812984490.666664,8.0,0.07187709166666667
1859,413.0,45812984490.666664,8.0,0.06414352499999999
1860,413.0,45812984490.666664,8.0,0.066078025
1861,413.0,45812984490.666664,8.0,0.06527142500000001
1862,413.0,45812984490.666664,8.0,0.07097986666666667
1863,413.0,45812984490.666664,8.0,0.06522763333333333
1864,413.0,45812984490.666664,8.0,0.07188196666666667
1865,413.0,45812984490.666664,8.0,0.06519873333333333
1866,413.0,45812984490.666664,8.0,0.06529425833333334
1867,413.0,45812984490.666664,8.0,0.07755018333333334
1868,413.0,45812984490.666664,8.0,0.073844375
1869,413.0,45812984490.666664,8.0,0.06856329166666666
1870,413.0,45812984490.666664,8.0,0.062434500000000004
1871,413.0,45812984490.666664,8.0,0.072300325
1872,413.0,45812984490.666664,8.0,0.06383795
1873,413.0,45812984490.666664,8.0,0.07227821666666666
1874,413.0,45812984490.666664,8.0,0.06608336666666667
1875,413.0,45812984490.666664,8.0,0.068111975
1876,413.0,45812984490.666664,8.0,0.06482123333333333
1877,413.0,45812984490.666664,8.0,0.06291934166666667
1878,413.0,45812984490.666664,8.0,0.06542588333333334
1879,413.0,45812984490.666664,8.0,0.06837746666666666
1880,413.0,45812984490.666664,8.0,0.06330128333333333
1881,413.0,45812984490.666664,8.0,0.06944821666666666
1882,413.0,45812984490.666664,8.0,0.06656243333333334
1883,413.0,45812984490.666664,8.0,0.06758258333333333
1884,413.0,45812984490.666664,8.0,0.0642108
1885,413.0,45812984490.666664,8.0,0.06411193333333333
1886,413.0,45812984490.666664,8.0,0.07015788333333334
1887,413.0,45812984490.666664,8.0,0.06793587499999999
1888,413.0,21845.333333333332,8.0,7.999175
1889,413.0,21845.333333333332,8.0,7.999880833333333
1890,413.0,21845.333333333332,8.0,7.999725833333333
1891,413.0,21845.333333333332,8.0,7.999931666666666
1892,413.0,21845.333333333332,8.0,8.0
1893,413.0,21845.333333333332,8.0,7.999958333333333
1894,413.0,21845.333333333332,8.0,7.999647499999999
1895,413.0,21845.333333333332,8.0,7.9999866666666675
1896,413.0,21845.333333333332,8.0,7.999903333333333
1897,413.0,21845.333333333332,8.0,7.999380833333333
1898,413.0,21845.333333333332,8.0,7.9997225
1899,413.0,21845.333333333332,8.0,7.999901666666666
1900,413.0,21845.333333333332,8.0,7.99974
1901,413.0,21845.333333333332,8.0,7.999864166666666
1902,413.0,21845.333333333332,8.0,7.999965833333333
1903,413.0,21845.333333333332,8.0,7.999931666666666
1904,413.0,21845.333333333332,8.0,7.999743333333334
1905,413.0,21845.333333333332,8.0,7.9996583333333335
1906,413.0,21845.333333333332,8.0,7.9998700000000005
1907,413.0,21845.333333333332,8.0,7.999985833333334
1908,413.0,21845.333333333332,8.0,8.0
1909,413.0,21845.333333333332,8.0,7.9998175
1910,413.0,21845.333333333332,8.0,7.9999625
1911,413.0,21845.333333333332,8.0,7.999835
1912,413.0,21845.333333333332,8.0,7.999580833333333
1913,413.0,21845.333333333332,8.0,7.9998175
1914,413.0,21845.333333333332,8.0,7.999765833333334
1915,413.0,21845.333333333332,8.0,8.0
1916,413.0,21845.333333333332,8.0,7.999911666666667
1917,413.0,21845.333333333332,8.0,7.999925
1918,413.0,21845.333333333332,8.0,7.9997575
1919,413.0,21845.333333333332,8.0,7.999783333333333
1920,413.0,715827882.6666666,8.0,5.21652
1921,413.0,715827882.6666666,8.0,4.942948333333333
1922,413.0,715827882.6666666,8.0,5.021023333333333
1923,413.0,715827882.6666666,8.0,4.953875
1924,413.0,715827882.6666666,8.0,4.9832358333333335
1925,413.0,715827882.6666666,8.0,5.06413
1926,413.0,715827882.6666666,8.0,5.194241666666667
1927,413.0,715827882.6666666,8.0,4.819496666666667
1928,413.0,715827882.6666666,8.0,5.338796666666667
1929,413.0,715827882.6666666,8.0,5.193030833333333
1930,413.0,715827882.6666666,8.0,4.98087
1931,413.0,715827882.6666666,8.0,5.243779166666667
1932,413.0,715827882.6666666,8.0,5.011829166666667
1933,413.0,715827882.6666666,8.0,5.336221666666667
1934,413.0,715827882.6666666,8.0,5.173926666666667
1935,413.0,715827882.6666666,8.0,5.060716666666667
1936,413.0,715827882.6666666,8.0,5.0795575
1937,413.0,715827882.6666666,8.0,5.048095
1938,413.0,715827882.6666666,8.0,5.193919999999999
1939,413.0,715827882.6666666,8.0,5.1105675
1940,413.0,715827882.6666666,8.0,4.754711666666666
1941,413.0,715827882.6666666,8.0,5.350666666666666
1942,413.0,715827882.6666666,8.0,5.40354
1943,413.0,715827882.6666666,8.0,5.043616666666667
1944,413.0,715827882.6666666,8.0,5.243875
1945,413.0,715827882.6666666,8.0,5.119525833333333
1946,413.0,715827882.6666666,8.0,5.330475833333334
1947,413.0,715827882.6666666,8.0,5.208665833333334
1948,413.0,715827882.6666666,8.0,5.4273983333333335
1949,413.0,715827882.6666666,8.0,5.039578333333333
1950,413.0,715827882.6666666,8.0,4.862105000000001
1951,413.0,715827882.6666666,8.0,4.9797075
1952,413.0,1501199875790165.2,8.0,0.0
1953,413.0,1501199875790165.2,8.0,0.0
1954,413.0,1501199875790165.2,8.0,0.0
1955,413.0,1501199875790165.2,8.0,0.0
1956,413.0,1501199875790165.2,8.0,3.499195e-06
1957,413.0,1501199875790165.2,8.0,0.0
1958,413.0,1501199875790165.2,8.0,0.0
1959,413.0,1501199875790165.2,8.0,0.0
1960,413.0,1501199875790165.2,8.0,0.0
1961,413.0,1501199875790165.2,8.0,0.0
1962,413.0,1501199875790165.2,8.0,0.0
1963,413.0,1501199875790165.2,8.0,3.516025833333333e-06
1964,413.0,1501199875790165.2,8.0,0.0
1965,413.0,1501199875790165.2,8.0,0.0
1966,413.0,1501199875790165.2,8.0,0.0
1967,413.0,1501199875790165.2,8.0,3.5868516666666667e-06
