,Temperature (K),Volume (angstrom^3),W Number,W Loading Mean,W Loading STD
235,453.0,89478485.33333333,2.5,0.000265390625,1.4168174513811558e-05
236,453.0,5726623061.333333,2.5,4.114583333333334e-06,1.7044862679118303e-06
237,453.0,23456248059221.332,2.5,0.0,0.0
238,453.0,1.2009599006321322e+16,2.5,0.0,0.0
239,453.0,1501199875790165.2,2.5,0.0,0.0
240,363.0,9216.0,2.5,2.2067155208333333,0.012335576892906805
241,363.0,21845.333333333332,2.5,1.8527313802083332,0.02330240759684359
242,363.0,715827882.6666666,2.5,9.036458333333333e-05,8.348781254620342e-06
243,363.0,366503875925.3333,2.5,2.3437500000000003e-07,4.28699938363394e-07
244,363.0,45812984490.666664,2.5,1.6666666666666669e-06,1.1599509089229213e-06
245,363.0,5726623061.333333,2.5,1.0234375e-05,2.9034998561960624e-06
246,363.0,2932031007402.6665,2.5,5.208333333333334e-08,2.0171788261496967e-07
247,363.0,1501199875790165.2,2.5,0.0,0.0
248,363.0,1.2009599006321322e+16,2.5,0.0,0.0
249,363.0,187649984473770.66,2.5,0.0,0.0
250,363.0,1152.0,2.5,2.4617582552083332,0.0012972194047271527
251,363.0,1398101.3333333333,2.5,0.046682708333333336,0.0008411443562938519
252,363.0,89478485.33333333,2.5,0.0007219791666666666,2.1223175471246833e-05
253,363.0,174762.66666666666,2.5,0.40908294270833334,0.011126677309933608
254,363.0,11184810.666666666,2.5,0.005797031249999999,0.00011303382941793108
255,363.0,23456248059221.332,2.5,0.0,0.0
