,Temperature (K),Volume (angstrom^3),C4 Number,C4 Loading
3598,423.0,715827882.6666666,8.75,0.5473186666666666
3599,423.0,715827882.6666666,8.75,0.5545600833333334
3600,423.0,715827882.6666666,8.75,0.55477125
3601,423.0,715827882.6666666,8.75,0.5896684166666667
3602,423.0,715827882.6666666,8.75,0.5825805833333334
3603,423.0,715827882.6666666,8.75,0.5888010833333334
3604,423.0,715827882.6666666,8.75,0.6405939166666667
3605,423.0,715827882.6666666,8.75,0.5816941666666667
3606,423.0,715827882.6666666,8.75,0.5924654166666666
3607,423.0,715827882.6666666,8.75,0.5389989166666667
3608,423.0,715827882.6666666,8.75,0.5184911666666666
3609,423.0,715827882.6666666,8.75,0.5188486666666666
3610,423.0,715827882.6666666,8.75,0.61409875
3611,423.0,715827882.6666666,8.75,0.6266586666666667
3612,423.0,715827882.6666666,8.75,0.5673740833333333
3613,423.0,715827882.6666666,8.75,0.590187
3614,423.0,715827882.6666666,8.75,0.5517613333333333
3615,423.0,715827882.6666666,8.75,0.6051386666666666
3616,423.0,23456248059221.332,8.75,1.3699383333333335e-05
3617,423.0,23456248059221.332,8.75,2.0253575e-05
3618,423.0,23456248059221.332,8.75,6.7277550000000004e-06
3619,423.0,23456248059221.332,8.75,1.3663441666666667e-05
3620,423.0,23456248059221.332,8.75,1.350895e-05
3621,423.0,23456248059221.332,8.75,6.636933333333333e-06
3622,423.0,23456248059221.332,8.75,2.0480891666666667e-05
3623,423.0,23456248059221.332,8.75,3.364964166666667e-06
3624,423.0,23456248059221.332,8.75,6.808279166666667e-06
3625,423.0,23456248059221.332,8.75,2.0199575e-05
3626,423.0,23456248059221.332,8.75,1.0274958333333334e-05
3627,423.0,23456248059221.332,8.75,2.722199166666667e-05
3628,423.0,23456248059221.332,8.75,1.0245058333333334e-05
3629,423.0,23456248059221.332,8.75,0.0
3630,423.0,23456248059221.332,8.75,6.850816666666666e-06
3631,423.0,23456248059221.332,8.75,1.68221e-05
3632,423.0,23456248059221.332,8.75,1.3667925e-05
3633,423.0,23456248059221.332,8.75,1.3662883333333333e-05
3634,423.0,23456248059221.332,8.75,3.4147408333333336e-06
3635,423.0,23456248059221.332,8.75,1.0099375e-05
3636,423.0,23456248059221.332,8.75,3.3663233333333334e-06
3637,423.0,23456248059221.332,8.75,2.328211666666667e-05
3638,423.0,23456248059221.332,8.75,1.3603775e-05
3639,423.0,23456248059221.332,8.75,1.3464749999999998e-05
3640,423.0,23456248059221.332,8.75,1.0278333333333333e-05
3641,423.0,23456248059221.332,8.75,1.3463116666666667e-05
3642,423.0,23456248059221.332,8.75,0.0
3643,423.0,23456248059221.332,8.75,1.3671849999999999e-05
3644,423.0,23456248059221.332,8.75,2.0145041666666666e-05
3645,423.0,23456248059221.332,8.75,3.333066666666667e-06
3646,423.0,23456248059221.332,8.75,1.9906833333333334e-05
3647,423.0,23456248059221.332,8.75,1.3738908333333335e-05
3648,423.0,2932031007402.6665,8.75,9.120758333333333e-05
3649,423.0,2932031007402.6665,8.75,0.000117769
3650,423.0,2932031007402.6665,8.75,0.00011984491666666666
3651,423.0,2932031007402.6665,8.75,9.4532e-05
3652,423.0,2932031007402.6665,8.75,0.00011110216666666667
3653,423.0,2932031007402.6665,8.75,7.902476666666667e-05
3654,423.0,2932031007402.6665,8.75,0.00012613183333333333
3655,423.0,2932031007402.6665,8.75,0.00011113358333333333
3656,423.0,2932031007402.6665,8.75,0.00013413275
3657,423.0,2932031007402.6665,8.75,0.00012298108333333335
3658,423.0,2932031007402.6665,8.75,9.316933333333332e-05
3659,423.0,2932031007402.6665,8.75,9.097525e-05
3660,423.0,2932031007402.6665,8.75,9.904775e-05
3661,423.0,2932031007402.6665,8.75,9.760366666666668e-05
3662,423.0,2932031007402.6665,8.75,8.105698333333333e-05
3663,423.0,2932031007402.6665,8.75,0.00010470283333333334
3664,423.0,2932031007402.6665,8.75,9.571074999999999e-05
3665,423.0,2932031007402.6665,8.75,8.418191666666667e-05
3666,423.0,2932031007402.6665,8.75,7.8823275e-05
3667,423.0,2932031007402.6665,8.75,9.218291666666666e-05
3668,423.0,2932031007402.6665,8.75,8.906791666666668e-05
3669,423.0,2932031007402.6665,8.75,0.00011283441666666668
3670,423.0,2932031007402.6665,8.75,8.749616666666668e-05
3671,423.0,2932031007402.6665,8.75,8.44275e-05
3672,423.0,2932031007402.6665,8.75,9.212625000000001e-05
3673,423.0,2932031007402.6665,8.75,0.00010281516666666667
3674,423.0,2932031007402.6665,8.75,7.445310833333333e-05
3675,423.0,2932031007402.6665,8.75,0.00010106316666666666
3676,423.0,2932031007402.6665,8.75,7.744420833333333e-05
3677,423.0,2932031007402.6665,8.75,8.777258333333332e-05
3678,423.0,2932031007402.6665,8.75,7.7456725e-05
3679,423.0,2932031007402.6665,8.75,0.0001127095
3680,423.0,45812984490.666664,8.75,0.006678315
3681,423.0,45812984490.666664,8.75,0.0063918275
3682,423.0,45812984490.666664,8.75,0.006418023333333334
3683,423.0,45812984490.666664,8.75,0.006534878333333333
3684,423.0,45812984490.666664,8.75,0.006475800833333333
3685,423.0,45812984490.666664,8.75,0.006339260833333333
3686,423.0,45812984490.666664,8.75,0.006294370833333333
3687,423.0,45812984490.666664,8.75,0.0065468566666666665
3688,423.0,45812984490.666664,8.75,0.0063396991666666664
3689,423.0,45812984490.666664,8.75,0.006577204166666666
3690,423.0,45812984490.666664,8.75,0.006537378333333333
3691,423.0,45812984490.666664,8.75,0.0062918808333333335
3692,423.0,45812984490.666664,8.75,0.006315823333333334
3693,423.0,45812984490.666664,8.75,0.007047425833333333
3694,423.0,45812984490.666664,8.75,0.006582729999999999
3695,423.0,45812984490.666664,8.75,0.006633116666666667
3696,423.0,45812984490.666664,8.75,0.0061755925
3697,423.0,45812984490.666664,8.75,0.006440235833333333
3698,423.0,45812984490.666664,8.75,0.006270608333333334
3699,423.0,45812984490.666664,8.75,0.006534585833333333
3700,423.0,45812984490.666664,8.75,0.006227205833333333
3701,423.0,45812984490.666664,8.75,0.0062867375
3702,423.0,45812984490.666664,8.75,0.006861069166666667
3703,423.0,45812984490.666664,8.75,0.0064947649999999996
3704,423.0,45812984490.666664,8.75,0.006732169166666666
3705,423.0,45812984490.666664,8.75,0.006737915000000001
3706,423.0,45812984490.666664,8.75,0.006598991666666667
3707,423.0,45812984490.666664,8.75,0.006577286666666667
3708,423.0,45812984490.666664,8.75,0.007037295
3709,423.0,45812984490.666664,8.75,0.0066209425
3710,423.0,45812984490.666664,8.75,0.006569025833333333
3711,423.0,45812984490.666664,8.75,0.006115526666666667
3712,423.0,1152.0,8.75,8.749508333333333
3713,423.0,1152.0,8.75,8.749358333333333
3714,423.0,1152.0,8.75,8.749091666666667
3715,423.0,1152.0,8.75,8.749475
3716,423.0,1152.0,8.75,8.7494
3717,423.0,1152.0,8.75,8.749625
3718,423.0,1152.0,8.75,8.749683333333333
3719,423.0,1152.0,8.75,8.748583333333334
3720,423.0,1152.0,8.75,8.749308333333333
3721,423.0,1152.0,8.75,8.749441666666668
3722,423.0,1152.0,8.75,8.749075
3723,423.0,1152.0,8.75,8.7489
3724,423.0,1152.0,8.75,8.749108333333334
3725,423.0,1152.0,8.75,8.749191666666666
3726,423.0,1152.0,8.75,8.749033333333333
3727,423.0,1152.0,8.75,8.749775
3728,423.0,1152.0,8.75,8.747774999999999
3729,423.0,1152.0,8.75,8.749533333333334
3730,423.0,1152.0,8.75,8.749633333333334
3731,423.0,1152.0,8.75,8.749274999999999
3732,423.0,1152.0,8.75,8.749375
3733,423.0,1152.0,8.75,8.749016666666668
3734,423.0,1152.0,8.75,8.748941666666667
3735,423.0,1152.0,8.75,8.749516666666667
3736,423.0,1152.0,8.75,8.749533333333334
3737,423.0,1152.0,8.75,8.748858333333333
3738,423.0,1152.0,8.75,8.749308333333333
3739,423.0,1152.0,8.75,8.7494
3740,423.0,1152.0,8.75,8.749733333333333
3741,423.0,1152.0,8.75,8.749541666666667
3742,423.0,1152.0,8.75,8.7496
3743,423.0,1152.0,8.75,8.749616666666666
3744,423.0,9216.0,8.75,8.747075
3745,423.0,9216.0,8.75,8.746108333333334
3746,423.0,9216.0,8.75,8.745808333333335
3747,423.0,9216.0,8.75,8.747475
3748,423.0,9216.0,8.75,8.746541666666667
3749,423.0,9216.0,8.75,8.746433333333334
3750,423.0,9216.0,8.75,8.7448
3751,423.0,9216.0,8.75,8.747933333333334
3752,423.0,9216.0,8.75,8.745683333333334
3753,423.0,9216.0,8.75,8.7467
3754,423.0,9216.0,8.75,8.743183333333333
3755,423.0,9216.0,8.75,8.746141666666666
3756,423.0,9216.0,8.75,8.742908333333334
3757,423.0,9216.0,8.75,8.746683333333333
3758,423.0,9216.0,8.75,8.746408333333333
3759,423.0,9216.0,8.75,8.743266666666667
3760,423.0,9216.0,8.75,8.744391666666667
3761,423.0,9216.0,8.75,8.744141666666666
3762,423.0,9216.0,8.75,8.744658333333334
3763,423.0,9216.0,8.75,8.747675
3764,423.0,9216.0,8.75,8.747166666666667
3765,423.0,9216.0,8.75,8.743283333333332
3766,423.0,9216.0,8.75,8.746216666666667
3767,423.0,9216.0,8.75,8.745516666666667
3768,423.0,9216.0,8.75,8.745566666666667
3769,423.0,9216.0,8.75,8.744366666666666
3770,423.0,9216.0,8.75,8.746375
3771,423.0,9216.0,8.75,8.743541666666667
3772,423.0,9216.0,8.75,8.74615
3773,423.0,9216.0,8.75,8.744133333333332
3774,423.0,9216.0,8.75,8.74635
3775,423.0,9216.0,8.75,8.746450000000001
3776,423.0,366503875925.3333,8.75,0.0007132619166666667
3777,423.0,366503875925.3333,8.75,0.0009442775
3778,423.0,366503875925.3333,8.75,0.0008138755833333334
3779,423.0,366503875925.3333,8.75,0.000857445
3780,423.0,366503875925.3333,8.75,0.0007847912499999999
3781,423.0,366503875925.3333,8.75,0.0007506593333333334
3782,423.0,366503875925.3333,8.75,0.0008416483333333332
3783,423.0,366503875925.3333,8.75,0.0008754941666666667
3784,423.0,366503875925.3333,8.75,0.0007982573333333333
3785,423.0,366503875925.3333,8.75,0.0008213344166666667
3786,423.0,366503875925.3333,8.75,0.0009182458333333333
3787,423.0,366503875925.3333,8.75,0.0008882925
3788,423.0,366503875925.3333,8.75,0.0007238141666666667
3789,423.0,366503875925.3333,8.75,0.0007854516666666667
3790,423.0,366503875925.3333,8.75,0.00087855
3791,423.0,366503875925.3333,8.75,0.0008277359166666666
3792,423.0,366503875925.3333,8.75,0.0008321155833333334
3793,423.0,366503875925.3333,8.75,0.0008363658333333333
3794,423.0,366503875925.3333,8.75,0.000791357
3795,423.0,366503875925.3333,8.75,0.0008172616666666668
3796,423.0,366503875925.3333,8.75,0.0008295285
3797,423.0,366503875925.3333,8.75,0.0007682388333333333
3798,423.0,366503875925.3333,8.75,0.0007063005833333333
3799,423.0,366503875925.3333,8.75,0.0007855163333333333
3800,423.0,366503875925.3333,8.75,0.0008953541666666667
3801,423.0,366503875925.3333,8.75,0.0008018776666666666
3802,423.0,366503875925.3333,8.75,0.0007996481666666666
3803,423.0,366503875925.3333,8.75,0.0008173638333333334
3804,423.0,366503875925.3333,8.75,0.0009252758333333334
3805,423.0,366503875925.3333,8.75,0.0007826337500000001
3806,423.0,366503875925.3333,8.75,0.0009327850000000001
3807,423.0,366503875925.3333,8.75,0.0007723327500000001
3808,423.0,21845.333333333332,8.75,8.738525000000001
3809,423.0,21845.333333333332,8.75,8.732833333333334
3810,423.0,21845.333333333332,8.75,8.737541666666667
3811,423.0,21845.333333333332,8.75,8.73995
3812,423.0,21845.333333333332,8.75,8.735625
3813,423.0,21845.333333333332,8.75,8.722508333333334
3814,423.0,21845.333333333332,8.75,8.737875
3815,423.0,21845.333333333332,8.75,8.743383333333332
3816,423.0,21845.333333333332,8.75,8.7342
3817,423.0,21845.333333333332,8.75,8.737141666666666
3818,423.0,21845.333333333332,8.75,8.739600000000001
3819,423.0,21845.333333333332,8.75,8.74
3820,423.0,21845.333333333332,8.75,8.741875
3821,423.0,21845.333333333332,8.75,8.7416
3822,423.0,21845.333333333332,8.75,8.735491666666666
3823,423.0,21845.333333333332,8.75,8.740933333333333
3824,423.0,21845.333333333332,8.75,8.735008333333333
3825,423.0,21845.333333333332,8.75,8.740191666666666
3826,423.0,21845.333333333332,8.75,8.73925
3827,423.0,21845.333333333332,8.75,8.737558333333334
3828,423.0,21845.333333333332,8.75,8.740741666666667
3829,423.0,21845.333333333332,8.75,8.73865
3830,423.0,21845.333333333332,8.75,8.738674999999999
3831,423.0,21845.333333333332,8.75,8.740675
3832,423.0,21845.333333333332,8.75,8.741783333333332
3833,423.0,21845.333333333332,8.75,8.734
3834,423.0,21845.333333333332,8.75,8.742291666666667
3835,423.0,21845.333333333332,8.75,8.738433333333333
3836,423.0,21845.333333333332,8.75,8.740183333333333
3837,423.0,21845.333333333332,8.75,8.740125
3838,423.0,21845.333333333332,8.75,8.73575
3839,423.0,21845.333333333332,8.75,8.740758333333334
3840,423.0,5726623061.333333,8.75,0.051832083333333334
3841,423.0,5726623061.333333,8.75,0.055952425
3842,423.0,5726623061.333333,8.75,0.062417158333333334
3843,423.0,5726623061.333333,8.75,0.051427625000000005
3844,423.0,5726623061.333333,8.75,0.052842983333333336
3845,423.0,5726623061.333333,8.75,0.05596170833333333
3846,423.0,5726623061.333333,8.75,0.053743708333333334
3847,423.0,5726623061.333333,8.75,0.054166374999999996
3848,423.0,5726623061.333333,8.75,0.051956108333333334
3849,423.0,5726623061.333333,8.75,0.056874875
3850,423.0,5726623061.333333,8.75,0.05728839166666667
3851,423.0,5726623061.333333,8.75,0.056760008333333334
3852,423.0,5726623061.333333,8.75,0.05125734166666667
3853,423.0,5726623061.333333,8.75,0.05682729166666667
3854,423.0,5726623061.333333,8.75,0.05336155
3855,423.0,5726623061.333333,8.75,0.056070100000000005
3856,423.0,5726623061.333333,8.75,0.052949675
3857,423.0,5726623061.333333,8.75,0.053697749999999995
3858,423.0,5726623061.333333,8.75,0.05096310833333333
3859,423.0,5726623061.333333,8.75,0.05537255833333333
3860,423.0,5726623061.333333,8.75,0.05402615
3861,423.0,5726623061.333333,8.75,0.053830391666666665
3862,423.0,5726623061.333333,8.75,0.05526925
3863,423.0,5726623061.333333,8.75,0.052453450000000006
3864,423.0,5726623061.333333,8.75,0.05275476666666667
3865,423.0,5726623061.333333,8.75,0.055179625
3866,423.0,5726623061.333333,8.75,0.05060384166666667
3867,423.0,5726623061.333333,8.75,0.05481139166666666
3868,423.0,5726623061.333333,8.75,0.04982655
3869,423.0,5726623061.333333,8.75,0.05060426666666667
3870,423.0,5726623061.333333,8.75,0.05405010833333334
3871,423.0,5726623061.333333,8.75,0.0542433
3872,423.0,11184810.666666666,8.75,7.5512625
3873,423.0,11184810.666666666,8.75,7.515140833333334
3874,423.0,11184810.666666666,8.75,7.51222
3875,423.0,11184810.666666666,8.75,7.647618333333334
3876,423.0,11184810.666666666,8.75,7.601511666666667
3877,423.0,11184810.666666666,8.75,7.627210833333333
3878,423.0,11184810.666666666,8.75,7.596890833333333
3879,423.0,11184810.666666666,8.75,7.5374375
3880,423.0,11184810.666666666,8.75,7.667095
3881,423.0,11184810.666666666,8.75,7.552380833333333
3882,423.0,11184810.666666666,8.75,7.716375
3883,423.0,11184810.666666666,8.75,7.6432975
3884,423.0,11184810.666666666,8.75,7.555240833333333
3885,423.0,11184810.666666666,8.75,7.594515
3886,423.0,11184810.666666666,8.75,7.693109166666667
3887,423.0,11184810.666666666,8.75,7.675464166666667
3888,423.0,11184810.666666666,8.75,7.5860525
3889,423.0,11184810.666666666,8.75,7.554311666666667
3890,423.0,11184810.666666666,8.75,7.622094166666667
3891,423.0,11184810.666666666,8.75,7.59527
3892,423.0,11184810.666666666,8.75,7.577105833333333
3893,423.0,11184810.666666666,8.75,7.646227499999999
3894,423.0,11184810.666666666,8.75,7.573899999999999
3895,423.0,11184810.666666666,8.75,7.5651775
3896,423.0,11184810.666666666,8.75,7.6459174999999995
3897,423.0,11184810.666666666,8.75,7.694205
3898,423.0,11184810.666666666,8.75,7.604058333333334
3899,423.0,11184810.666666666,8.75,7.579343333333333
3900,423.0,11184810.666666666,8.75,7.660120833333333
3901,423.0,11184810.666666666,8.75,7.672585833333333
3902,423.0,11184810.666666666,8.75,7.658759166666666
3903,423.0,11184810.666666666,8.75,7.612954166666667
3904,423.0,174762.66666666666,8.75,8.684325
3905,423.0,174762.66666666666,8.75,8.655183333333333
3906,423.0,174762.66666666666,8.75,8.664541666666667
3907,423.0,174762.66666666666,8.75,8.656083333333333
3908,423.0,174762.66666666666,8.75,8.641025
3909,423.0,174762.66666666666,8.75,8.669341666666666
3910,423.0,174762.66666666666,8.75,8.667216666666667
3911,423.0,174762.66666666666,8.75,8.665575
3912,423.0,174762.66666666666,8.75,8.69185
3913,423.0,174762.66666666666,8.75,8.671116666666666
3914,423.0,174762.66666666666,8.75,8.647516666666666
3915,423.0,174762.66666666666,8.75,8.643791666666667
3916,423.0,174762.66666666666,8.75,8.686833333333334
3917,423.0,174762.66666666666,8.75,8.674875
3918,423.0,174762.66666666666,8.75,8.681608333333333
3919,423.0,174762.66666666666,8.75,8.685875000000001
3920,423.0,174762.66666666666,8.75,8.687016666666667
3921,423.0,174762.66666666666,8.75,8.658958333333333
3922,423.0,174762.66666666666,8.75,8.675324999999999
3923,423.0,174762.66666666666,8.75,8.648683333333333
3924,423.0,174762.66666666666,8.75,8.671125
3925,423.0,174762.66666666666,8.75,8.677808333333333
3926,423.0,174762.66666666666,8.75,8.651283333333334
3927,423.0,174762.66666666666,8.75,8.676166666666667
3928,423.0,174762.66666666666,8.75,8.667058333333333
3929,423.0,174762.66666666666,8.75,8.659258333333334
3930,423.0,174762.66666666666,8.75,8.642625
3931,423.0,174762.66666666666,8.75,8.642758333333333
3932,423.0,174762.66666666666,8.75,8.677316666666666
3933,423.0,174762.66666666666,8.75,8.674466666666666
3934,423.0,174762.66666666666,8.75,8.659466666666667
3935,423.0,174762.66666666666,8.75,8.657491666666667
3936,423.0,187649984473770.66,8.75,0.0
3937,423.0,187649984473770.66,8.75,0.0
3938,423.0,187649984473770.66,8.75,3.3607575e-06
3939,423.0,187649984473770.66,8.75,0.0
3940,423.0,187649984473770.66,8.75,3.3502183333333333e-06
3941,423.0,187649984473770.66,8.75,0.0
3942,423.0,187649984473770.66,8.75,0.0
3943,423.0,187649984473770.66,8.75,6.72043e-06
3944,423.0,187649984473770.66,8.75,0.0
3945,423.0,187649984473770.66,8.75,0.0
3946,423.0,187649984473770.66,8.75,0.0
3947,423.0,187649984473770.66,8.75,6.741633333333333e-06
3948,423.0,187649984473770.66,8.75,0.0
3949,423.0,187649984473770.66,8.75,0.0
3950,423.0,187649984473770.66,8.75,6.725854166666666e-06
3951,423.0,187649984473770.66,8.75,0.0
3952,423.0,187649984473770.66,8.75,0.0
3953,423.0,187649984473770.66,8.75,0.0
3954,423.0,187649984473770.66,8.75,0.0
3955,423.0,187649984473770.66,8.75,0.0
3956,423.0,187649984473770.66,8.75,0.0
3957,423.0,187649984473770.66,8.75,3.412084166666667e-06
3958,423.0,187649984473770.66,8.75,0.0
3959,423.0,187649984473770.66,8.75,3.3633341666666667e-06
3960,423.0,187649984473770.66,8.75,6.793570833333334e-06
3961,423.0,187649984473770.66,8.75,0.0
3962,423.0,187649984473770.66,8.75,0.0
3963,423.0,187649984473770.66,8.75,6.8191425e-06
3964,423.0,187649984473770.66,8.75,0.0
3965,423.0,187649984473770.66,8.75,0.0
3966,423.0,187649984473770.66,8.75,3.4200658333333334e-06
3967,423.0,187649984473770.66,8.75,0.0
3968,423.0,1398101.3333333333,8.75,8.409533333333334
3969,423.0,1398101.3333333333,8.75,8.387033333333333
3970,423.0,1398101.3333333333,8.75,8.414724999999999
3971,423.0,1398101.3333333333,8.75,8.41145
3972,423.0,1398101.3333333333,8.75,8.372016666666667
3973,423.0,1398101.3333333333,8.75,8.410916666666667
3974,423.0,1398101.3333333333,8.75,8.423258333333333
3975,423.0,1398101.3333333333,8.75,8.387191666666666
3976,423.0,1398101.3333333333,8.75,8.389891666666667
3977,423.0,1398101.3333333333,8.75,8.386225
3978,423.0,1398101.3333333333,8.75,8.40395
3979,423.0,1398101.3333333333,8.75,8.379624999999999
3980,423.0,1398101.3333333333,8.75,8.394708333333334
3981,423.0,1398101.3333333333,8.75,8.434066666666666
3982,423.0,1398101.3333333333,8.75,8.418125
3983,423.0,1398101.3333333333,8.75,8.434875
3984,423.0,1398101.3333333333,8.75,8.403891666666667
3985,423.0,1398101.3333333333,8.75,8.441225000000001
3986,423.0,1398101.3333333333,8.75,8.441216666666667
3987,423.0,1398101.3333333333,8.75,8.418625
3988,423.0,1398101.3333333333,8.75,8.44435
3989,423.0,1398101.3333333333,8.75,8.359691666666667
3990,423.0,1398101.3333333333,8.75,8.355741666666667
3991,423.0,1398101.3333333333,8.75,8.397358333333333
3992,423.0,1398101.3333333333,8.75,8.418058333333333
3993,423.0,1398101.3333333333,8.75,8.458775000000001
3994,423.0,1398101.3333333333,8.75,8.334158333333333
3995,423.0,1398101.3333333333,8.75,8.386025
3996,423.0,1398101.3333333333,8.75,8.346108333333333
3997,423.0,1398101.3333333333,8.75,8.389875
3998,423.0,1398101.3333333333,8.75,8.424625
3999,423.0,1398101.3333333333,8.75,8.368441666666667
4000,423.0,1501199875790165.2,8.75,0.0
4001,423.0,1501199875790165.2,8.75,0.0
4002,423.0,1501199875790165.2,8.75,0.0
4003,423.0,1501199875790165.2,8.75,0.0
4004,423.0,1501199875790165.2,8.75,0.0
4005,423.0,1501199875790165.2,8.75,0.0
4006,423.0,1501199875790165.2,8.75,0.0
4007,423.0,1501199875790165.2,8.75,0.0
4008,423.0,1501199875790165.2,8.75,0.0
4009,423.0,1501199875790165.2,8.75,0.0
4010,423.0,1501199875790165.2,8.75,0.0
4011,423.0,1501199875790165.2,8.75,0.0
4012,423.0,1501199875790165.2,8.75,0.0
4013,423.0,1501199875790165.2,8.75,0.0
4014,423.0,1501199875790165.2,8.75,0.0
4015,423.0,1501199875790165.2,8.75,0.0
4016,423.0,1501199875790165.2,8.75,0.0
4017,423.0,1501199875790165.2,8.75,0.0
4018,423.0,1501199875790165.2,8.75,0.0
4019,423.0,1501199875790165.2,8.75,0.0
4020,423.0,1501199875790165.2,8.75,0.0
4021,423.0,1501199875790165.2,8.75,0.0
4022,423.0,1501199875790165.2,8.75,0.0
4023,423.0,1501199875790165.2,8.75,0.0
4024,423.0,1501199875790165.2,8.75,0.0
4025,423.0,1501199875790165.2,8.75,0.0
4026,423.0,1501199875790165.2,8.75,0.0
4027,423.0,1501199875790165.2,8.75,0.0
4028,423.0,1501199875790165.2,8.75,0.0
4029,423.0,1501199875790165.2,8.75,0.0
4030,423.0,1501199875790165.2,8.75,0.0
4031,423.0,1501199875790165.2,8.75,0.0
4032,423.0,89478485.33333333,8.75,5.2166508333333335
4033,423.0,89478485.33333333,8.75,5.105188333333333
4034,423.0,89478485.33333333,8.75,5.097518333333333
4035,423.0,89478485.33333333,8.75,5.02553
4036,423.0,89478485.33333333,8.75,5.054525833333334
4037,423.0,89478485.33333333,8.75,5.2178683333333336
4038,423.0,89478485.33333333,8.75,5.095794166666667
4039,423.0,89478485.33333333,8.75,5.390915833333334
4040,423.0,89478485.33333333,8.75,5.04777
4041,423.0,89478485.33333333,8.75,5.219421666666666
4042,423.0,89478485.33333333,8.75,5.11798
4043,423.0,89478485.33333333,8.75,5.184042499999999
4044,423.0,89478485.33333333,8.75,4.941280833333333
4045,423.0,89478485.33333333,8.75,5.169045
4046,423.0,89478485.33333333,8.75,4.965835
4047,423.0,89478485.33333333,8.75,5.043050833333333
4048,423.0,89478485.33333333,8.75,5.2450425
4049,423.0,89478485.33333333,8.75,4.946315
4050,423.0,89478485.33333333,8.75,4.8706249999999995
4051,423.0,89478485.33333333,8.75,4.991554166666667
4052,423.0,89478485.33333333,8.75,5.177740833333334
4053,423.0,89478485.33333333,8.75,5.1475125
4054,423.0,89478485.33333333,8.75,5.024625833333333
4055,423.0,89478485.33333333,8.75,5.109146666666667
4056,423.0,89478485.33333333,8.75,5.060368333333334
4057,423.0,89478485.33333333,8.75,5.194134166666667
4058,423.0,89478485.33333333,8.75,5.296879166666667
4059,423.0,89478485.33333333,8.75,5.1933425
4060,423.0,89478485.33333333,8.75,5.079936666666667
4061,423.0,89478485.33333333,8.75,4.919379999999999
4062,423.0,89478485.33333333,8.75,5.0218025
4063,423.0,89478485.33333333,8.75,5.404884166666666
4064,423.0,1.2009599006321322e+16,8.75,0.0
4065,423.0,1.2009599006321322e+16,8.75,0.0
4066,423.0,1.2009599006321322e+16,8.75,0.0
4067,423.0,1.2009599006321322e+16,8.75,0.0
4068,423.0,1.2009599006321322e+16,8.75,0.0
4069,423.0,1.2009599006321322e+16,8.75,0.0
4070,423.0,1.2009599006321322e+16,8.75,0.0
4071,423.0,1.2009599006321322e+16,8.75,0.0
4072,423.0,1.2009599006321322e+16,8.75,0.0
4073,423.0,1.2009599006321322e+16,8.75,0.0
4074,423.0,1.2009599006321322e+16,8.75,0.0
4075,423.0,1.2009599006321322e+16,8.75,0.0
4076,423.0,1.2009599006321322e+16,8.75,0.0
4077,423.0,1.2009599006321322e+16,8.75,0.0
4078,423.0,1.2009599006321322e+16,8.75,0.0
4079,423.0,1.2009599006321322e+16,8.75,0.0
4080,423.0,1.2009599006321322e+16,8.75,0.0
4081,423.0,1.2009599006321322e+16,8.75,0.0
4082,423.0,1.2009599006321322e+16,8.75,0.0
4083,423.0,1.2009599006321322e+16,8.75,0.0
4084,423.0,1.2009599006321322e+16,8.75,0.0
4085,423.0,1.2009599006321322e+16,8.75,0.0
4086,423.0,1.2009599006321322e+16,8.75,0.0
4087,423.0,1.2009599006321322e+16,8.75,0.0
4088,423.0,1.2009599006321322e+16,8.75,0.0
4089,423.0,1.2009599006321322e+16,8.75,0.0
4090,423.0,1.2009599006321322e+16,8.75,0.0
4091,423.0,1.2009599006321322e+16,8.75,0.0
4092,423.0,1.2009599006321322e+16,8.75,0.0
4093,423.0,1.2009599006321322e+16,8.75,0.0
4094,423.0,1.2009599006321322e+16,8.75,0.0
4095,423.0,1.2009599006321322e+16,8.75,0.0
4096,463.0,5726623061.333333,8.75,0.011238083333333334
4097,463.0,5726623061.333333,8.75,0.011262083333333332
4098,463.0,5726623061.333333,8.75,0.010696466666666666
4099,463.0,5726623061.333333,8.75,0.011622533333333332
4100,463.0,5726623061.333333,8.75,0.011325208333333335
4101,463.0,5726623061.333333,8.75,0.011624291666666666
4102,463.0,5726623061.333333,8.75,0.011262075000000002
4103,463.0,5726623061.333333,8.75,0.013251325
4104,463.0,5726623061.333333,8.75,0.011303783333333333
4105,463.0,5726623061.333333,8.75,0.011653275
4106,463.0,5726623061.333333,8.75,0.011275975
4107,463.0,5726623061.333333,8.75,0.012183583333333333
4108,463.0,5726623061.333333,8.75,0.011158183333333333
4109,463.0,5726623061.333333,8.75,0.011335941666666667
4110,463.0,5726623061.333333,8.75,0.0113588
4111,463.0,5726623061.333333,8.75,0.011447858333333333
4112,463.0,5726623061.333333,8.75,0.010955475
4113,463.0,5726623061.333333,8.75,0.01151485
4114,463.0,5726623061.333333,8.75,0.011338550000000001
4115,463.0,5726623061.333333,8.75,0.011200783333333334
4116,463.0,5726623061.333333,8.75,0.010700683333333334
4117,463.0,5726623061.333333,8.75,0.011392975
4118,463.0,5726623061.333333,8.75,0.010887174999999999
4119,463.0,5726623061.333333,8.75,0.011178166666666668
4120,463.0,5726623061.333333,8.75,0.011285908333333332
4121,463.0,5726623061.333333,8.75,0.011478516666666667
4122,463.0,5726623061.333333,8.75,0.011509608333333332
4123,463.0,5726623061.333333,8.75,0.011391491666666668
