,Temperature (K),Volume (angstrom^3),C5 Number,W Number,C5 Loading Mean,C5 Loading STD,W Loading Mean,W Loading STD
390,433.0,2932031007402.6665,2.6666666666666665,1.9166666666666667,0.00011637611197916667,1.2544331457565939e-05,2.6351302083333334e-08,1.4671784065375184e-07
391,433.0,89478485.33333333,2.6666666666666665,1.9166666666666667,1.9900854166666666,0.022319127964377974,0.00049453125,4.510545971010297e-05
392,433.0,5726623061.333333,2.6666666666666665,1.9166666666666667,0.06015580729166667,0.010643943946176931,3.7500000000000005e-06,1.8281175807066922e-06
393,433.0,21845.333333333332,2.6666666666666665,1.9166666666666667,2.6664556770833334,2.6612442836300404e-05,1.0265802083333333,0.056923232185226394
394,433.0,174762.66666666666,2.6666666666666665,1.9166666666666667,2.664921015625,0.00013016628227226126,0.2536995494791667,0.021183772640997977
395,433.0,23456248059221.332,2.6666666666666665,1.9166666666666667,1.4842898697916667e-05,4.331716700591137e-06,0.0,0.0
396,433.0,11184810.666666666,2.6666666666666665,1.9166666666666667,2.557766588541667,0.0034492332227069942,0.004570543645833333,0.0005524370054949859
397,433.0,1398101.3333333333,2.6666666666666665,1.9166666666666667,2.6523732031250002,0.0007275607944414811,0.03770367317708333,0.005248490133907021
398,433.0,9216.0,2.6666666666666665,1.9166666666666667,2.6665776562500003,1.9150171230550106e-05,1.4062454947916665,0.04523937849311757
399,433.0,187649984473770.66,2.6666666666666665,1.9166666666666667,2.1026984374999997e-06,1.5293820939075808e-06,0.0,0.0
400,493.0,2932031007402.6665,2.6666666666666665,1.9166666666666667,9.844919921875e-06,3.2760188472088486e-06,0.0,0.0
401,493.0,9216.0,2.6666666666666665,1.9166666666666667,2.6645654166666666,0.00016428889802385077,1.0123859895833334,0.023184785653157937
402,493.0,187649984473770.66,2.6666666666666665,1.9166666666666667,1.7407463541666668e-07,4.934522698966367e-07,0.0,0.0
403,493.0,21845.333333333332,2.6666666666666665,1.9166666666666667,2.6619336458333334,0.00020157977962108708,0.6240323958333334,0.022491459804744502
404,493.0,715827882.6666666,2.6666666666666665,1.9166666666666667,0.04022453125,0.004285390424574793,1.8411458333333333e-05,4.052387922356877e-06
405,493.0,1398101.3333333333,2.6666666666666665,1.9166666666666667,2.411893203125,0.0041958261963557335,0.014151565625000001,0.0008340639648387235
406,493.0,174762.66666666666,2.6666666666666665,1.9166666666666667,2.6305310677083336,0.0007042450410765317,0.10993078385416666,0.004299211160123602
407,493.0,11184810.666666666,2.6666666666666665,1.9166666666666667,1.4913476822916667,0.014139492801104969,0.00163265375,9.003987234879224e-05
408,493.0,1501199875790165.2,2.6666666666666665,1.9166666666666667,0.0,0.0,0.0,0.0
409,493.0,1.2009599006321322e+16,2.6666666666666665,1.9166666666666667,0.0,0.0,0.0,0.0
410,493.0,45812984490.666664,2.6666666666666665,1.9166666666666667,0.0006463020833333334,4.874819151738122e-05,4.4270833333333337e-07,5.096454633015867e-07
411,493.0,23456248059221.332,2.6666666666666665,1.9166666666666667,1.3419894531249998e-06,8.999797484029291e-07,0.0,0.0
412,493.0,5726623061.333333,2.6666666666666665,1.9166666666666667,0.004946875,0.0003088488089754524,2.1875000000000002e-06,9.716019846967515e-07
413,493.0,366503875925.3333,2.6666666666666665,1.9166666666666667,8.155504322916667e-05,1.0152615695846117e-05,0.0,0.0
414,493.0,89478485.33333333,2.6666666666666665,1.9166666666666667,0.3150459635416667,0.011592778510340683,0.00016588541666666667,1.4441178433514738e-05
415,493.0,1152.0,2.6666666666666665,1.9166666666666667,2.6663841145833334,2.917852251600251e-05,1.7111833593749999,0.024936780291484002
416,483.0,366503875925.3333,2.6666666666666665,1.9166666666666667,0.00011627604166666667,1.1720457051594188e-05,5.208333333333334e-08,2.0171788261496964e-07
417,483.0,5726623061.333333,2.6666666666666665,1.9166666666666667,0.0072390625,0.0007717882528290134,2.057291666666667e-06,1.4875696616508045e-06
418,483.0,89478485.33333333,2.6666666666666665,1.9166666666666667,0.455009921875,0.020935957012339856,0.00018783854166666667,1.2079488208250539e-05
419,483.0,9216.0,2.6666666666666665,1.9166666666666667,2.6653540104166664,6.729600008621345e-05,1.0785802604166665,0.030720827418902197
420,483.0,21845.333333333332,2.6666666666666665,1.9166666666666667,2.6635990625,0.00015136656865913383,0.6731755078125,0.023909391792028906
421,483.0,715827882.6666666,2.6666666666666665,1.9166666666666667,0.059865182291666666,0.006110247400536481,2.2239583333333333e-05,4.533045621231564e-06
422,483.0,1501199875790165.2,2.6666666666666665,1.9166666666666667,0.0,0.0,0.0,0.0
423,483.0,1152.0,2.6666666666666665,1.9166666666666667,2.6664866145833335,2.438829543019858e-05,1.7353360677083334,0.016352451853082928
424,483.0,23456248059221.332,2.6666666666666665,1.9166666666666667,1.8262424479166668e-06,1.252092325679629e-06,0.0,0.0
425,483.0,1.2009599006321322e+16,2.6666666666666665,1.9166666666666667,0.0,0.0,0.0,0.0
426,483.0,174762.66666666666,2.6666666666666665,1.9166666666666667,2.6432288541666664,0.0007372070907857705,0.12530838541666667,0.00676642593885447
427,483.0,11184810.666666666,2.6666666666666665,1.9166666666666667,1.758976015625,0.012824567834279687,0.0018640745833333333,9.525299947363316e-05
428,483.0,1398101.3333333333,2.6666666666666665,1.9166666666666667,2.493187369791667,0.003746891385779703,0.01681354375,0.001171880169157118
429,483.0,2932031007402.6665,2.6666666666666665,1.9166666666666667,1.4448520859375e-05,3.818326935726896e-06,0.0,0.0
430,483.0,187649984473770.66,2.6666666666666665,1.9166666666666667,2.38886640625e-07,4.5147181988534487e-07,0.0,0.0
431,483.0,45812984490.666664,2.6666666666666665,1.9166666666666667,0.0009237760416666666,7.934218054413594e-05,3.6458333333333337e-07,5.86949357790867e-07
432,423.0,23456248059221.332,2.6666666666666665,1.9166666666666667,2.491276927083333e-05,7.1090559943500835e-06,0.0,0.0
433,423.0,9216.0,2.6666666666666665,1.9166666666666667,2.6666189583333333,1.1601379826943687e-05,1.4632396614583332,0.07114785291876694
434,423.0,45812984490.666664,2.6666666666666665,1.9166666666666667,0.011596770833333332,0.003111994476949786,3.3854166666666667e-07,5.04294706537424e-07
435,423.0,21845.333333333332,2.6666666666666665,1.9166666666666667,2.6665555208333336,1.7539328327921013e-05,1.1046680208333333,0.06870324999191052
436,423.0,187649984473770.66,2.6666666666666665,1.9166666666666667,2.7314093229166666e-06,1.7791915601608348e-06,0.0,0.0
437,423.0,1.2009599006321322e+16,2.6666666666666665,1.9166666666666667,6.8843203125e-08,2.666285807866048e-07,0.0,0.0
