,Temperature (K),Volume (angstrom^3),C5 Number,E Number,C5 Loading,E Loading
6958,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.416334,0.014345083333333333
6959,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.40185641666666666,0.014161583333333333
6960,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.4086256666666667,0.013484983333333334
6961,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.4102441666666667,0.013970675
6962,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.41977291666666666,0.0140452
6963,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.425537,0.014570641666666667
6964,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.4227283333333333,0.014195191666666667
6965,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.41331108333333333,0.013904624999999999
6966,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.4303225,0.01416915
6967,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.43987041666666665,0.013976416666666667
6968,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.42840625000000004,0.014333958333333334
6969,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.41869008333333335,0.014124925000000002
6970,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.42405633333333337,0.013934783333333332
6971,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.4338108333333333,0.014773025
6972,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.4305661666666667,0.014628675
6973,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.40078366666666665,0.014314066666666667
6974,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.4308341666666667,0.014299433333333333
6975,493.0,89478485.33333333,3.4166666666666665,8.166666666666666,0.41044758333333337,0.013805491666666668
6976,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,3.434726666666667e-06,0.0
6977,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,6.839570833333334e-06,0.0
6978,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6979,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,3.4200658333333334e-06,0.0
6980,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6981,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6982,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6983,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,3.4213299999999997e-06,0.0
6984,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,3.4230166666666664e-06,0.0
6985,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6986,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6987,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6988,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6989,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,3.4365675e-06,0.0
6990,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6991,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,6.876538333333334e-06,0.0
6992,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,3.4249858333333333e-06,0.0
6993,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6994,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,6.871719166666667e-06,0.0
6995,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6996,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6997,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
6998,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,3.4190841666666666e-06,0.0
6999,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
7000,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
7001,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
7002,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
7003,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,3.4549475e-06,0.0
7004,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,3.435434166666667e-06,0.0
7005,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
7006,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,3.4244233333333333e-06,0.0
7007,493.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0,0.0
7008,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.051968900000000005,0.0018248616666666666
7009,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.054211916666666665,0.0017127866666666665
7010,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05675290833333333,0.0017280825
7011,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05182979166666667,0.0016601158333333333
7012,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.055930683333333335,0.0017823683333333333
7013,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05054862500000001,0.0017872166666666666
7014,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.055678575,0.0016729125
7015,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.04939804166666667,0.00167121
7016,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.053816166666666665,0.0017693941666666665
7017,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.0521454,0.001705415
7018,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05397227499999999,0.0016772533333333332
7019,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05407786666666667,0.0018003675000000002
7020,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05409406666666666,0.0017217466666666667
7021,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05233325,0.001777425
7022,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05296476666666666,0.0016773575
7023,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.051755300000000004,0.00179948
7024,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.053353758333333334,0.0016584966666666667
7025,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.050935875,0.0017578125
7026,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.053405241666666665,0.0017077258333333333
7027,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05170138333333333,0.0016749908333333332
7028,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.054528725,0.0016658966666666666
7029,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05324544166666667,0.0016571683333333335
7030,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05598748333333334,0.0017032583333333334
7031,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05196330833333334,0.0016894358333333333
7032,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05016283333333333,0.0018956883333333333
7033,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05233105,0.0017811116666666667
7034,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.052882900000000004,0.0017533608333333334
7035,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.053077225,0.0016821316666666669
7036,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.053410541666666665,0.0016482983333333335
7037,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05215326666666667,0.0017109775000000002
7038,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.053442358333333335,0.0016745299999999998
7039,493.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.05208055,0.0016595833333333332
7040,493.0,9216.0,3.4166666666666665,8.166666666666666,3.36078,5.7550308333333335
7041,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3596333333333335,5.6689308333333335
7042,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3562166666666666,5.686975
7043,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3657025,5.662608333333334
7044,493.0,9216.0,3.4166666666666665,8.166666666666666,3.366805,5.685090833333334
7045,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3562441666666665,5.655590833333334
7046,493.0,9216.0,3.4166666666666665,8.166666666666666,3.351153333333333,5.5014525
7047,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3667316666666665,5.676484166666667
7048,493.0,9216.0,3.4166666666666665,8.166666666666666,3.358954166666667,5.708264166666667
7049,493.0,9216.0,3.4166666666666665,8.166666666666666,3.348978333333333,5.696594999999999
7050,493.0,9216.0,3.4166666666666665,8.166666666666666,3.356548333333333,5.676588333333334
7051,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3610733333333336,5.581930833333334
7052,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3614175,5.683017499999999
7053,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3570116666666667,5.666013333333333
7054,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3589866666666666,5.669922499999999
7055,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3534091666666668,5.718918333333334
7056,493.0,9216.0,3.4166666666666665,8.166666666666666,3.355605,5.6304625
7057,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3668291666666668,5.65068
7058,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3521375,5.584510000000001
7059,493.0,9216.0,3.4166666666666665,8.166666666666666,3.35618,5.614301666666666
7060,493.0,9216.0,3.4166666666666665,8.166666666666666,3.367828333333333,5.683885
7061,493.0,9216.0,3.4166666666666665,8.166666666666666,3.357601666666667,5.647150833333334
7062,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3640950000000003,5.6329125
7063,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3698216666666667,5.673993333333333
7064,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3643549999999998,5.614995
7065,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3527916666666666,5.685975
7066,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3580508333333334,5.7459075
7067,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3609025,5.617373333333333
7068,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3500650000000003,5.5901
7069,493.0,9216.0,3.4166666666666665,8.166666666666666,3.358425,5.67944
7070,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3662166666666664,5.654183333333333
7071,493.0,9216.0,3.4166666666666665,8.166666666666666,3.3695,5.615879166666667
7072,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,3.3646925e-06,3.3646925e-06
7073,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,6.7198883333333335e-06,0.0
7074,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.0091633333333333e-05,0.0
7075,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,3.361841666666667e-06,0.0
7076,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.3443025e-05,0.0
7077,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,2.3551891666666666e-05,0.0
7078,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.01688e-05,0.0
7079,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,3.379565833333333e-06,0.0
7080,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.0141166666666667e-05,0.0
7081,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.3519358333333333e-05,0.0
7082,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,2.3661758333333333e-05,0.0
7083,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.0094891666666667e-05,0.0
7084,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,3.3575075e-06,0.0
7085,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.345605e-05,0.0
7086,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.3478908333333334e-05,3.3697266666666667e-06
7087,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.3444658333333333e-05,0.0
7088,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,2.0159666666666666e-05,0.0
7089,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.0082275e-05,0.0
7090,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,0.0,3.3617058333333335e-06
7091,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.357165e-05,0.0
7092,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.6794983333333334e-05,0.0
7093,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.3604883333333332e-05,0.0
7094,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.3574966666666666e-05,0.0
7095,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.013705e-05,0.0
7096,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.3426783333333333e-05,0.0
7097,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.3440858333333332e-05,0.0
7098,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,6.761050833333333e-06,0.0
7099,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.3568891666666666e-05,0.0
7100,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,6.727483333333333e-06,0.0
7101,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.0094891666666667e-05,0.0
7102,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.68126e-05,0.0
7103,493.0,2932031007402.6665,3.4166666666666665,8.166666666666666,1.344845e-05,0.0
7104,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3626516666666664,5.0335975
7105,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3549208333333334,5.027433333333334
7106,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3658625,5.10222
7107,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.348613333333333,5.094195833333333
7108,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3565825,5.013790833333333
7109,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.362485,5.06084
7110,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.361115,5.04251
7111,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.360148333333333,4.966940833333333
7112,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3613991666666667,5.048338333333334
7113,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3598708333333334,5.0890525
7114,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3596116666666664,5.005341666666667
7115,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3560933333333334,5.055814166666667
7116,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3548416666666667,5.043291666666667
7117,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.35698,5.055455
7118,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.355575,5.122584166666667
7119,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3511791666666664,4.99886
7120,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3593666666666664,5.020173333333333
7121,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.366546666666667,5.048730833333333
7122,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3606466666666663,5.023770833333333
7123,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3520766666666666,5.108504166666667
7124,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.369658333333333,5.066483333333333
7125,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3567475000000004,5.0588775
7126,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3667108333333338,4.9845983333333335
7127,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3626975,5.066525833333333
7128,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3648391666666666,5.112291666666667
7129,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.357366666666667,4.990518333333333
7130,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.363354166666667,5.008693333333333
7131,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3520350000000003,5.04976
7132,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3647333333333336,5.08746
7133,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3471691666666668,4.993585
7134,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3552433333333336,5.0636625
7135,493.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.3638125,5.073646666666667
7136,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008443541666666668,3.1908733333333335e-05
7137,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0007812039166666666,1.9652933333333333e-05
7138,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008137156666666667,2.704190833333333e-05
7139,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0007955803333333333,2.7178208333333335e-05
7140,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008522416666666668,2.981603333333333e-05
7141,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008307035833333334,2.9492433333333332e-05
7142,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008581883333333333,4.2043825e-05
7143,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0007861401666666667,2.4721391666666665e-05
7144,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008851833333333334,1.9780633333333335e-05
7145,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008169935,2.2486058333333333e-05
7146,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008468333333333332,3.4364258333333334e-05
7147,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.00076252075,1.987025e-05
7148,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008351758333333334,3.438958333333333e-05
7149,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.00087551,2.9511583333333334e-05
7150,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0007551751666666668,3.2082608333333335e-05
7151,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008055326666666666,3.9294275e-05
7152,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008319099999999999,3.6810175e-05
7153,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008181979166666667,1.9656408333333332e-05
7154,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008837566666666666,1.4729275e-05
7155,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0007396376666666667,2.4572683333333336e-05
7156,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008225390833333334,3.7051308333333334e-05
7157,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0007908671666666667,4.4209966666666665e-05
7158,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.00080347925,1.4742741666666667e-05
7159,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0007672824999999999,3.9729833333333334e-05
7160,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0007878410833333334,4.445498333333333e-05
7161,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008500391666666666,3.439465e-05
7162,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0007784949166666667,2.2102375000000002e-05
7163,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.000884825,1.4747083333333335e-05
7164,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008553566666666667,3.1952966666666664e-05
7165,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0008398899999999999,2.946984166666667e-05
7166,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0009116083333333334,1.971045e-05
7167,493.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0007446400833333333,2.4575583333333336e-05
7168,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3684441666666665,5.841623333333334
7169,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3711991666666665,5.699094166666666
7170,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3779508333333332,5.8177441666666665
7171,483.0,9216.0,3.4166666666666665,8.166666666666666,3.375555,5.840146666666667
7172,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3647958333333334,5.8679075
7173,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3691516666666668,5.777994166666667
7174,483.0,9216.0,3.4166666666666665,8.166666666666666,3.36988,5.886731666666667
7175,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3641591666666666,5.9412825
7176,483.0,9216.0,3.4166666666666665,8.166666666666666,3.372856666666667,5.838928333333333
7177,483.0,9216.0,3.4166666666666665,8.166666666666666,3.376538333333333,5.892393333333334
7178,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3790425,5.837159166666667
7179,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3695233333333334,5.755565833333333
7180,483.0,9216.0,3.4166666666666665,8.166666666666666,3.36762,5.776674166666666
7181,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3779641666666667,5.896418333333333
7182,483.0,9216.0,3.4166666666666665,8.166666666666666,3.37187,5.806420833333333
7183,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3710325,5.797091666666667
7184,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3748741666666664,5.839167499999999
7185,483.0,9216.0,3.4166666666666665,8.166666666666666,3.365789166666667,5.719779166666666
7186,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3683758333333333,5.725410833333334
7187,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3726966666666667,5.882728333333334
7188,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3771191666666667,5.81628
7189,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3692766666666665,5.877215
7190,483.0,9216.0,3.4166666666666665,8.166666666666666,3.381475,5.83631
7191,483.0,9216.0,3.4166666666666665,8.166666666666666,3.376364166666667,5.735053333333333
7192,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3697358333333334,5.70258
7193,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3797075,5.690779166666666
7194,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3785183333333335,5.818578333333334
7195,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3702325,5.832156666666666
7196,483.0,9216.0,3.4166666666666665,8.166666666666666,3.36045,5.750136666666666
7197,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3730583333333333,5.767018333333334
7198,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3710183333333332,5.828064166666667
7199,483.0,9216.0,3.4166666666666665,8.166666666666666,3.3722741666666667,5.738014166666667
7200,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7201,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7202,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7203,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7204,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7205,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7206,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7207,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7208,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7209,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7210,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7211,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7212,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7213,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7214,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7215,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7216,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7217,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7218,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7219,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7220,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7221,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7222,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7223,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7224,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7225,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7226,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7227,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7228,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7229,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7230,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7231,483.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0
7232,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.0001486595,0.0
7233,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00018400866666666666,3.2282225e-06
7234,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00018106100000000002,6.466465e-06
7235,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00015505075,0.0
7236,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00015180875,6.459948333333333e-06
7237,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00017861783333333336,9.742791666666668e-06
7238,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00011038391666666666,1.2986341666666666e-05
7239,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00017847875,3.2450675e-06
7240,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00013237766666666665,6.457445833333334e-06
7241,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00012331733333333333,0.0
7242,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00014196483333333334,3.2264725e-06
7243,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00014294441666666668,3.2487358333333335e-06
7244,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.000146513,0.0
7245,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00012336541666666667,6.492915833333333e-06
7246,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00016551775000000002,0.0
7247,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.000117495,6.527500000000001e-06
7248,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00019706658333333332,3.2305999999999996e-06
7249,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00016156133333333333,1.2924908333333334e-05
7250,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,8.789066666666667e-05,1.6276041666666666e-05
7251,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00014928475,3.24532e-06
7252,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00011303591666666666,6.4591975e-06
7253,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00013915858333333334,1.2944983333333334e-05
7254,483.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.0001656339166666667,3.2477233333333334e-06
