,Temperature (K),Volume (angstrom^3),C5 Number,E Number,C5 Loading Mean,C5 Loading STD,E Loading Mean,E Loading STD
120,443.0,5726623061.333333,3.4166666666666665,8.166666666666666,0.050226340625000004,0.0018180007292879791,0.00058324775,3.2589904142007576e-05
121,443.0,174762.66666666666,3.4166666666666665,8.166666666666666,3.4026280208333333,0.0014223928353440417,4.417344322916667,0.057836310845631664
122,443.0,11184810.666666666,3.4166666666666665,8.166666666666666,3.1536333854166667,0.009781257944923797,0.38489083333333335,0.011031701881187662
123,443.0,1398101.3333333333,3.4166666666666665,8.166666666666666,3.373756901041667,0.0029112849399349477,1.94168359375,0.03273644365144655
124,443.0,89478485.33333333,3.4166666666666665,8.166666666666666,2.1343478385416663,0.02302142858945664,0.04993761692708333,0.0025063129785706296
125,443.0,1152.0,3.4166666666666665,8.166666666666666,3.397412109375,0.012974020724432439,7.163697135416666,0.10994345607759239
126,443.0,187649984473770.66,3.4166666666666665,8.166666666666666,1.6637797916666667e-06,2.6602864252598337e-06,0.0,0.0
127,443.0,2932031007402.6665,3.4166666666666665,8.166666666666666,9.1617478125e-05,2.2079423073613753e-05,8.141051302083334e-07,1.41009569978918e-06
128,393.0,187649984473770.66,3.4166666666666665,8.166666666666666,2.1685932031249996e-05,6.815243938988965e-06,0.0,0.0
129,393.0,2932031007402.6665,3.4166666666666665,8.166666666666666,0.0012671558333333334,8.615808198995322e-05,3.6646785937500002e-06,3.7535628811231534e-06
130,393.0,715827882.6666666,3.4166666666666665,8.166666666666666,2.8635073958333335,0.026083915543414042,0.035933191406249995,0.002764798967475451
131,393.0,1152.0,3.4166666666666665,8.166666666666666,3.4156048958333334,0.005404785253364158,7.668854895833333,0.1098900156010934
132,393.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0001640396953125,2.455040602862615e-05,6.730729947916667e-07,1.4861178141693938e-06
133,393.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.09347361093749999,0.009444379385702974,0.0002802713020833333,2.3341971772360615e-05
134,393.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,5.526176822916667e-07,1.2841900111596524e-06,0.0,0.0
135,393.0,1501199875790165.2,3.4166666666666665,8.166666666666666,1.8704416406250002e-06,2.801573706664846e-06,0.0,0.0
136,393.0,5726623061.333333,3.4166666666666665,8.166666666666666,1.14174265625,0.05699895950691925,0.003397319088541667,0.0002671167914992246
137,393.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.4158048697916668,0.0007249186110140141,7.151328072916666,0.02719022487976216
138,393.0,9216.0,3.4166666666666665,8.166666666666666,3.4163798697916667,0.000534418578038468,7.518449088541667,0.08504608216641081
139,393.0,11184810.666666666,3.4166666666666665,8.166666666666666,3.406575,0.0013403067156490763,1.52840640625,0.07075474252221758
140,393.0,174762.66666666666,3.4166666666666665,8.166666666666666,3.415768619791667,0.00038450610960499886,6.149210052083333,0.10422569277139807
141,393.0,1398101.3333333333,3.4166666666666665,8.166666666666666,3.4148495572916664,0.0003869308647723458,4.128257890625,0.09127293114219308
142,393.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.01017487890625,0.0005192783039164406,3.397144244791667e-05,8.241655605706304e-06
143,393.0,89478485.33333333,3.4166666666666665,8.166666666666666,3.337457682291667,0.00612293089248646,0.2783861354166667,0.01979394389891116
144,403.0,187649984473770.66,3.4166666666666665,8.166666666666666,1.0977890442708334e-05,5.912723516844314e-06,2.2146755208333332e-07,8.577427814849492e-07
145,403.0,5726623061.333333,3.4166666666666665,8.166666666666666,0.5431827395833333,0.034204556801700564,0.002058021015625,0.00013893295129033267
146,403.0,2932031007402.6665,3.4166666666666665,8.166666666666666,0.0007142825807291667,4.452467443734443e-05,3.2925614583333335e-06,2.8323993263886633e-06
147,403.0,1152.0,3.4166666666666665,8.166666666666666,3.4148101041666665,0.003578091598279306,7.666698255208334,0.05937866032663374
148,403.0,89478485.33333333,3.4166666666666665,8.166666666666666,3.25608,0.009809528776537013,0.1969956953125,0.011641281272264953
149,403.0,23456248059221.332,3.4166666666666665,8.166666666666666,8.840681484375e-05,1.898414026729056e-05,5.156931770833333e-07,1.8657731633655144e-06
150,403.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,1.0916192708333333e-07,6.077878873924327e-07,0.0,0.0
151,403.0,1501199875790165.2,3.4166666666666665,8.166666666666666,1.9135691927083332e-06,2.7021834919271484e-06,0.0,0.0
152,403.0,174762.66666666666,3.4166666666666665,8.166666666666666,3.4152042447916666,0.0005509738994000365,5.858361614583334,0.10250586253283132
153,403.0,715827882.6666666,3.4166666666666665,8.166666666666666,2.4336204427083334,0.030096051225894805,0.023690901822916666,0.0017765589477558232
154,403.0,11184810.666666666,3.4166666666666665,8.166666666666666,3.394314375,0.002687350375356796,1.18231390625,0.039449374110167065
155,403.0,1398101.3333333333,3.4166666666666665,8.166666666666666,3.4125033333333334,0.0006416741409196292,3.6234283072916664,0.06537642322797664
156,403.0,9216.0,3.4166666666666665,8.166666666666666,3.4153120833333332,0.0010043007776972277,7.277888802083334,0.03721706972192357
157,403.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.04923492161458333,0.003623587354177409,0.00020757064062499998,2.0961504742712265e-05
158,403.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.005743419244791667,0.0004622067939568102,2.4475000625e-05,7.194860557737717e-06
159,403.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.4149650781250003,0.00227478497304346,6.779306223958333,0.14560847195785734
160,413.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.414625859375,0.0015370966115522526,6.775433229166666,0.10605157278728845
161,413.0,5726623061.333333,3.4166666666666665,8.166666666666666,0.2606679453125,0.017144760703774027,0.0013569941927083333,6.522974697338626e-05
162,413.0,1501199875790165.2,3.4166666666666665,8.166666666666666,5.507704947916666e-07,1.5544274842205863e-06,0.0,0.0
163,413.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,3.1486549479166666e-07,9.78959891413974e-07,0.0,0.0
164,413.0,9216.0,3.4166666666666665,8.166666666666666,3.4134435416666666,0.004445382938565125,7.176761770833334,0.1011091001049574
165,413.0,23456248059221.332,3.4166666666666665,8.166666666666666,5.254721119791667e-05,9.881409458489534e-06,1.9883606770833334e-07,7.700949452094611e-07
166,413.0,2932031007402.6665,3.4166666666666665,8.166666666666666,0.00042127692708333333,4.679908786681771e-05,2.6717608593749997e-06,2.7071483172291357e-06
167,413.0,187649984473770.66,3.4166666666666665,8.166666666666666,7.292808697916667e-06,5.59463715492776e-06,0.0,0.0
168,413.0,89478485.33333333,3.4166666666666665,8.166666666666666,3.098198098958333,0.0123878592755992,0.13749396354166665,0.009153253325769991
169,413.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.003351845546875,0.00016105087320258347,1.851486463541667e-05,5.681683605867266e-06
170,413.0,1398101.3333333333,3.4166666666666665,8.166666666666666,3.409145286458333,0.0010643438577964887,3.156640546875,0.0575799364224368
171,413.0,11184810.666666666,3.4166666666666665,8.166666666666666,3.373629453125,0.003631844159230178,0.8871198802083333,0.026894366769699463
172,413.0,174762.66666666666,3.4166666666666665,8.166666666666666,3.4130730989583333,0.0009382990861676673,5.429187682291667,0.06503851533803351
173,413.0,715827882.6666666,3.4166666666666665,8.166666666666666,1.8932437760416665,0.04400996492469557,0.015445556510416666,0.0010600923309964853
174,413.0,1152.0,3.4166666666666665,8.166666666666666,3.4122125520833335,0.005159951146146703,7.577128541666666,0.08000974381823364
175,413.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.027326841666666667,0.0017374408736792306,0.00015777295572916666,2.0265187320736135e-05
176,383.0,9216.0,3.4166666666666665,8.166666666666666,3.416247421875,0.0007501294841748669,7.611778307291666,0.04479378904636651
177,383.0,187649984473770.66,3.4166666666666665,8.166666666666666,3.771387395833333e-05,1.1832389082236793e-05,1.0920768229166667e-07,6.080426416108049e-07
